본문,시간,년,월,일,시,d
비빔만두🎵비빔국수🎵,2019-01-20T05:21:11.000Z,2019,01,20,05,0
,2019-04-16T08:00:27.000Z,2019,04,16,08,0
숙제 그만하고 만두먹어😋..이거 하나 튀기면서오빠 얼마나 튀겨야해?간장은 어떻게 만들어?내가 그동안 얼마나 안했음...만두 튀기는걸 까묵....얘들아 미안해😢,2019-04-07T04:01:56.000Z,2019,04,07,04,1
,2019-01-23T12:56:31.000Z,2019,01,23,12,0
만두 샀다!!! ,2019-01-06T23:53:24.000Z,2019,01,06,23,1
간단하게 비비고 만두 🥟ㅤㅤㅤㅤㅤ,2019-04-11T04:15:46.000Z,2019,04,11,04,1
피로곰 쌓인 월요일 🚗차량 부제일비까지내린 퇴근길,2019-03-11T12:31:58.000Z,2019,03,11,12,0
,2019-01-16T12:58:56.000Z,2019,01,16,12,0
...이거슨 만두,2019-06-14T04:24:13.000Z,2019,06,14,04,1
한국에서 들고온 반찬이랑 ,2019-06-05T20:41:03.000Z,2019,06,05,20,1
"오늘은 좋은 날이야 ㅋㅋㅋWe met and we had a great time with our team!I think I blessed to be in such an amazing and wonderful team!We cooked and then we had a nice HOT SUMMER PICNIC in the park together.We choose to bring, steak, galbi, kimchi, mandu, kuksu and bibigo chips!Even if the weather was extremely hot, we still enjoyed and took lots of pictures.Team 6- 만두 1등은 HERE WE GO!",2019-06-13T07:36:26.000Z,2019,06,13,07,0
,2019-02-05T07:39:01.000Z,2019,02,05,07,0
야식 냠냠 🐷...,2019-01-10T13:15:40.000Z,2019,01,10,13,0
,2019-01-08T11:23:58.000Z,2019,01,08,11,0
"어제 밥상, 퇴근 후 첫끼..",2019-05-13T09:42:13.000Z,2019,05,13,09,0
,2019-01-28T12:07:37.000Z,2019,01,28,12,0
내사랑 군만두님💛내사랑 버섯님💛오늘 비가와서 그런가 기름냄새 풀풀 나는 안주가 땡겼당!!!팽이버섯은 양이 좀 많네? 했지만혼자먹어도 부족함!!!!비비고 매운만두는 안매워!!!!,2019-05-27T10:56:00.000Z,2019,05,27,10,0
야경보며 야식^^재윤이 밥풀하트라며 ♥️,2019-01-14T13:29:38.000Z,2019,01,14,13,0
2019.04.22 ,2019-04-22T01:48:05.000Z,2019,04,22,01,1
,2019-04-12T06:01:49.000Z,2019,04,12,06,0
,2019-06-13T11:36:20.000Z,2019,06,13,11,0
,2019-03-18T10:04:14.000Z,2019,03,18,10,0
20190311 저녁 파도 더 넣고 해물 믹스도 추가한 ,2019-03-11T11:12:35.000Z,2019,03,11,11,0
'-'오늘 저녁은 만둣국.엄청 큰 키즈카페가서...두시간동안 아들이랑 같이 놀다 왔더니 삭신이 쑤시고 졸려서😴 음식을 하고 싶지않았지만....냉동실에 만두 두봉있으니 그냥 만둣국!!.큰 웍에 물 1.5리터인지 2리터인지...여튼 가득채워 다시마 멸치 넣고 육수 우리는 동안달걀 분리해서 지단 만들어 썰어놓고!!!.다진마늘 1스푼 국간장 2스푼 멸치액젖 1스푼미림 1스푼 소금 1.5스푼 팔팔 끓이다가 만두는 해동하지말고 냉동 그상태로 6~7분정도 팔팔 끓이면 딱 좋은 상태가 되는거같다 👌.마지막으로 팔팔 끓일때 대파 한가득 넣고그릇에 덜어서 고명올리고 끝...만두는 비비고 만두 두봉지를 다 넣어서 셋이 먹기 딱좋았다ㅋㅋㅋㅋㅋ.남편은 4그릇을 먹은 노양심 돼지였지만 많이 끓였으니 너그럽게 줬다 🤣🤣🤣.....,2019-02-26T14:43:04.000Z,2019,02,26,14,0
14시간공복⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ,2019-02-05T00:25:50.000Z,2019,02,05,00,1
어제현지에서먹힐까보고밤새참다중국집오픈시간못기다려집에있는걸로,2019-04-19T01:50:45.000Z,2019,04,19,01,1
한국인은 왜? 비오는날 부쳐야 하는건가..오늘도 어김없이.. 부쳤다..ㅋㅋ만두도 에프에 굽고..국수도 삶아 무치고..야채도 무치고..맛나구나~~ㅎㅎ..,2019-04-09T10:13:18.000Z,2019,04,09,10,0
,2019-03-05T15:50:48.000Z,2019,03,05,15,0
자료 정리 끝나구 야식 😎.살을 뺄 수가  없어용 ....,2019-02-15T19:18:39.000Z,2019,02,15,19,1
"믿고 먹는 비비고, 새로운 도전!!.와... 미쳤다. 더 먹고 싶다. 아아아아악!!!😱그냥 자려고 했는데...😅.",2019-02-15T15:14:29.000Z,2019,02,15,15,0
> 19.2.13 ,2019-02-13T06:01:10.000Z,2019,02,13,06,0
마카롱여사님이 올리신 톳조립밥말린톳이 없어서 생톳으로:)슴슴하니 건강한 한그릇💕레시피공유 감사합니다.,2019-02-17T12:09:42.000Z,2019,02,17,12,0
아들래미 점심으로 만든 냉우동.전에 만들어 놨던 소바국물이 맛나네.비도 오는데 속이 차가울까봐 만두는 덤으로 찌고......,2019-04-24T04:07:07.000Z,2019,04,24,04,1
,2019-01-15T03:56:36.000Z,2019,01,15,03,1
가족 모두 비비고매운왕교자 좋아해서 만두사러 마트갔는데 스티커가 새롭게 바뀌었네~~,2019-03-20T05:45:14.000Z,2019,03,20,05,0
𖤐요즘 나의 최애간식~~💙 쉽지않은 탄수화물 적게 먹기하는데 이건 만두피도 빠삭~하게 구워지니 끊을 수 없어..후아😘...,2019-04-28T00:58:41.000Z,2019,04,28,00,1
구역모임에서 해준 새우넣은 ,2019-05-07T12:14:32.000Z,2019,05,07,12,0
거의.. 뭐 뷔페수준 족발 피자빼고 다있음..(일반식사),2019-05-29T06:49:13.000Z,2019,05,29,06,0
,2019-05-05T03:18:33.000Z,2019,05,05,03,1
역시 맥주는 퇴근하고 먹어야 제맛,2019-02-08T01:09:17.000Z,2019,02,08,01,1
-비비고 불닭만두 🥟그런데 하나도 안매운게 함정이네융 😅-,2019-03-10T08:02:51.000Z,2019,03,10,08,0
솔이네 케리네는 일본온천에 따뜻하게있을테고 설이아빠는 조금전 이륙한 월요일밤Cheers🍻🍻 설이도 일찍재우고혼자 뿌리염색도하고천천히 내안주도 만들고~조용하고 좋지만 뭔가조금허전한밤^^🌙🌙 ,2019-01-14T13:52:43.000Z,2019,01,14,13,0
결국 맥주한잔하기ㅋㅋㅋㅋ딸래미 재우고 남편은 맥주사오고나는 비빔면 끓이고 만두는 남편이ㅋㅋ엎드려절받음ㅡㅡ이 비빔면 기가막히네ㅋㅋ붉달같이 달콤매콤 보단칼칼하니 맛있음ㅋ 기존에 있는 비빔면보다매움ㅋ영화 증인보면서 오늘마무리하기ㅋ,2019-03-22T14:58:07.000Z,2019,03,22,14,0
역시 만두는 비비고 한섬만두야~!!ㆍ,2019-04-26T03:13:40.000Z,2019,04,26,03,1
인증됨,2019-02-08T01:42:19.000Z,2019,02,08,01,1
냉면이 먹고싶었다..그래서 저녁은 비빔국수&군만두울애기들은 함박스테이크🍳,2019-03-15T09:55:50.000Z,2019,03,15,09,0
♡저녁먹은지 2시간도 안지났다자꾸 뭐 만들어내라는데..곤란허다.,2019-06-16T11:49:22.000Z,2019,06,16,11,0
,2019-03-07T01:25:10.000Z,2019,03,07,01,1
분명 8시에 삼겹살에다가 저녁을 먹었는뎅... 소윤이 모유수유를 1시간이상했더니 아무것도 안먹은거같음 ㅋㅋ 참다가 너무 배고파서 이시간에 만두ㅋㅋ비비고만두 넘나 맛있능거 ~~~ ,2019-02-03T15:04:35.000Z,2019,02,03,15,0
,2018-12-30T11:34:52.000Z,2018,12,30,11,0
@Regran_ed from @sosoham_cafe -  ,2018-12-14T01:43:03.000Z,2018,12,14,01,1
집에서 술상...편하게 묵자...친구야...^^,2019-04-04T15:04:30.000Z,2019,04,04,15,0
사골떡만두국🥄🥢,2019-01-16T14:26:46.000Z,2019,01,16,14,0
"규민이랑 한 번 더 쿠킹클래스👩🏻‍🍳👨🏻‍🍳💕..이번엔 가족 클래스라 규민이가 더 편하게 요리하고, 많은 역할을 해낼 수 있었다🥳🥳그리고 너무 신기 한 점‼️ 규민이 친구 만났다는~~~ㅋㅋㅋ..",2019-05-02T14:07:58.000Z,2019,05,02,14,0
,2019-01-09T02:15:33.000Z,2019,01,09,02,1
오늘 저녁은 ,2019-03-06T12:24:55.000Z,2019,03,06,12,0
Aromi라는 멋진 이탈리아 레스토랑에서 와인 한 잔 곁들여 푸실리 파스타를 먹었다 ㅎㅎ 엄청 엄청 맛있고 고급졌는데 구글에 찾아보니 미슐랭에 소개된 식당이라고 ㄷㄷ 영화 시간 때문에 후식은 팝콘으로 대체하기로 하고 조금 급하게 나왔다ㅠㅠㅠㅠ 그러기엔 너무 좋은 식당 같아서 진짜 아쉽..커피 한 잔 마시고 왔으면 더 좋았을텐데ㅠㅠ.영화보면서 초코팝콘이랑 내 사랑 그린립톤을 먹었다 ㅋㅋㅋ 초코 팝콘 너무 달아..😱 앞으로 그냥 노말한 거 먹어야지. 궁금해서 사먹어본 건데 단맛 제대로 봤다..영화는 역시 마블은 실망시키진 않는다는 결론. 스탠 리 추모로 시작하는 영상이 뭔가 짠했다..😢 가장 좋았던 씬은 마지막에 캡틴마블이 “네가 너한테 증명할 건 없어”라고 말한 부분. 있는 힘 뒀다 뭐하나 당연 써줘야지ㅋㅋㅋ 아쉽게도 이 세상이 여자가 가진 힘 쓰게 내버려두는 세상이 아니긴 하지만..그래도 증명할 필요는 없다. 일단 힘이 있으면 해낼 수도 해내지 못할 수도 있는 거지 힘이 없어지는 선택지는 영원히 있을 수 없는 거니까. 근데 나만 이 부분이 궁금한지? 분명 아이언맨 2에서 콜슨 요원이 페퍼 따라다니면서 쉴드 풀네임 계속 말하다가 마지막에서야 쉴드라고 얘기하지 않았던가..? 그런데 퓨리국장 대사(?) 아니면 아이디카드(?)에는 쉴드가 버젓이 쓰여있고. 시간 상 캡마가 더 먼저인데 쉴드 약자 탄생에 대해 설명해주실분?🙋🏻‍♀️.어제 먹은 케익과 만두 ㅎㅎ 뭔가 만두는 찐만두가 생긴 게 제일 귀여운 듯 ㅋㅋㅋㅋ,2019-03-21T22:59:05.000Z,2019,03,21,22,1
"얼마전 소소하게 차려먹은 저녁, 전 날 지인이 차돌박이를 먹었다는 얘기에 급 뽐뿌와서 한동안 잊고 있던 냉동실의 차돌박이 급 소환.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀두 가지 방법으로 차돌박이 흡입.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀1. 와사비 약간 올려 명이나물과 부추무침을 곁들여 한 입. 우왕.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀2. 고추를 넣은 진짜 쫄면을 차돌박이로 싸먹기. 어움.그리고 에어프라이어에 튀긴 비비고만두를 간장 아닌 탄탄멘 소스(시판용)에 찍어 먹으니 고소하고 짭조롬 하면서 매콤하면서 소스 안에 있던 볶은 고기들과 어우러져... 그냥 미친 맛이구나!-⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀",2018-10-26T09:49:55.000Z,2018,10,26,09,0
,2019-01-15T10:46:06.000Z,2019,01,15,10,0
20180506 誕生20190615 D+406,2019-06-16T15:49:02.000Z,2019,06,16,15,0
다시 진쫄로 컴백 에프에 돌린 비비고만두에 하림에서 나온 간장치킨???좋네👍,2019-06-06T14:43:39.000Z,2019,06,06,14,0
여봉봉 ♥집에서 간단히 술한잔 ~~♡♡♡♡♡♡◇◇◇◇◇◇◇◇ ,2019-04-28T15:48:43.000Z,2019,04,28,15,0
떡만두국 8인분혼자서 후다닥~~오늘도 폭풍수다 삼매경~못온 친구 2명은 담에 만나기루!---,2018-12-27T13:14:13.000Z,2018,12,27,13,0
일주일간 먹을 것들~ㅋㅋ많다~마트 시식하다 엄청 맛있는 제불고기덮밥~3개사면 1개서비스~1.5인분양에 4천원도 안되니 한끼로 든든합니다^^,2019-06-03T11:43:38.000Z,2019,06,03,11,0
,2019-05-23T03:32:59.000Z,2019,05,23,03,1
,2019-04-01T08:02:43.000Z,2019,04,01,08,0
🔹️,2019-05-16T11:41:12.000Z,2019,05,16,11,0
,2019-03-24T09:29:37.000Z,2019,03,24,09,0
,2018-12-18T06:46:08.000Z,2018,12,18,06,0
비오니깐 비비고찐만두🍴비비고만듀는 사랑입니다❤ -,2019-03-20T10:48:02.000Z,2019,03,20,10,0
,2019-05-27T15:09:52.000Z,2019,05,27,15,0
,2019-04-26T02:58:56.000Z,2019,04,26,02,1
오전내내 딩굴모드~~~~~비빔면에 차돌박이&군만두맛있쪄..맛있쪕!!!! ,2019-06-09T04:11:31.000Z,2019,06,09,04,1
,2019-01-22T04:32:39.000Z,2019,01,22,04,1
,2018-12-22T14:05:18.000Z,2018,12,22,14,0
,2019-04-18T13:34:57.000Z,2019,04,18,13,0
숙주한봉와 깻잎두묶음을 이천원에사왔다..숙주요리 뭐가있을까..고민하다가볶음우동을해주자싶어냉동실에 새우가 어딧더라..아..다쳐뭇지..ㅠ에레기숙주 깻잎 당근양파 주재료새우대신돼지고기 민찌를 넣고 볶았다역시.. 새우 오징어가 있었어야해..요리는 재료빨이야...,2019-04-05T10:20:57.000Z,2019,04,05,10,0
,2019-05-15T10:01:04.000Z,2019,05,15,10,0
배부름 그리고 D - 52,2019-03-06T12:16:06.000Z,2019,03,06,12,0
화정언니가 극찬한 교자칼국수국물도 진하고 얼큰하구마잉😊😊😊..,2019-03-04T10:15:21.000Z,2019,03,04,10,0
간식먹다말구 왜눈맞은겨?ㅋㅋㅋ알수없네ㅋㅋ만두나먹어라ㅡㅋㅋㅋㅋㅋㄱ,2019-02-28T06:25:23.000Z,2019,02,28,06,0
에어프라이어에 ,2019-05-18T12:36:51.000Z,2019,05,18,12,0
-,2019-01-26T11:05:01.000Z,2019,01,26,11,0
,2019-01-17T12:23:01.000Z,2019,01,17,12,0
비비고 만두 왜케 맛있음?ㅎ 쪄 먹어도 맛있고~ㅋ,2019-06-11T06:12:41.000Z,2019,06,11,06,0
,2019-01-12T01:50:50.000Z,2019,01,12,01,1
,2019-02-21T06:00:45.000Z,2019,02,21,06,0
,2019-01-07T14:23:16.000Z,2019,01,07,14,0
,2019-01-21T13:27:11.000Z,2019,01,21,13,0
겨울엔 굴러다녀야한다며.... 난 몰랑 육아 살림 퇴근 후 JMTGR,2019-03-14T14:56:54.000Z,2019,03,14,14,0
둘찌까지 코감기가 심해져서 두아이 데리고병원갔다왔어요약국에서 비타민 달라고 매달리기좁은데도 자동차 서로 타겠다고 난리 지치네요ㅋㅋ🤣🤣 둘찌 얼집 늦게 보내고셋찌 재우고점심으로 만두 찌고비비고 만두 정말 맛있는거같아요👍👍 맛있는 점심 드세요😘앗 ㅋㅋ오늘 불금저녁에 저 애들놓고 나가요😁아침부터. 그냥 웃음이 나네요 ㅋㅋ,2019-03-15T03:22:12.000Z,2019,03,15,03,1
🎃--,2019-02-24T04:14:21.000Z,2019,02,24,04,1
,2019-03-13T12:34:03.000Z,2019,03,13,12,0
"⠀⠀⠀이른 저녁,오늘도 열심히 일했으니또 열심히 먹어보자👩🏻‍🍳⠀⠀⠀스페인하숙에서 비비고만두로만둣국 먹는게 너무 맛있어보여서오늘 우리의 저녁은 만둣국🥟고명 얹어 먹으니 보기에도 더 좋네🤤⠀⠀⠀⠀⠀⠀",2019-04-23T09:03:51.000Z,2019,04,23,09,0
이럴생각은 아니었는데.......추추 동참....🔥..,2019-01-14T14:20:55.000Z,2019,01,14,14,0
,2018-12-23T13:58:03.000Z,2018,12,23,13,0
,2019-05-10T00:27:38.000Z,2019,05,10,00,1
2018.12.22,2018-12-22T04:55:23.000Z,2018,12,22,04,1
,2019-05-13T13:58:01.000Z,2019,05,13,13,0
,2019-05-14T14:41:48.000Z,2019,05,14,14,0
,2019-05-25T04:31:29.000Z,2019,05,25,04,1
⠀⠀⠀⠀기름없이도 바삭하게 🤩⠀⠀⠀⠀👩🏻‍🍳에어프라이어 180도/20분⠀⠀⠀⠀,2019-04-18T10:32:58.000Z,2019,04,18,10,0
,2019-03-21T11:19:52.000Z,2019,03,21,11,0
,2019-01-14T11:17:43.000Z,2019,01,14,11,0
21090113,2019-01-13T10:31:48.000Z,2019,01,13,10,0
_주말 저녁,2019-04-21T12:11:11.000Z,2019,04,21,12,0
"👻,,,",2019-04-24T22:28:58.000Z,2019,04,24,22,1
-조촐하게 한잔 ㅋㅋ🍺기메영 빨리 준비좀~숨넘어갈듯 @luv_ichi 😡,2019-01-12T12:13:15.000Z,2019,01,12,12,0
♡비비고만두♡비비고만두 맛나 맛나날씨좋은딩 난 여전히 열근중나도 떠나고 싶다~~어디든,2019-03-24T06:41:05.000Z,2019,03,24,06,0
가족보험 컨설팅 받고 13마넌 쭐이서 기분좋아 한잔 크으👍💞아껴야잘살지,2019-05-30T07:38:44.000Z,2019,05,30,07,0
..맨듀맨듀맨듀맨듀🥟.,2019-05-25T14:19:02.000Z,2019,05,25,14,0
,2019-05-15T21:17:05.000Z,2019,05,15,21,1
..남편 아들 둘다 나가고나혼자 만두에 맥주한잔여름날씨네밖에서 노는사람들 덥겠다 난 시원한데~~~.,2019-05-11T05:02:27.000Z,2019,05,11,05,0
,2019-04-19T17:26:38.000Z,2019,04,19,17,0
,2019-02-05T07:18:25.000Z,2019,02,05,07,0
"_다이어트 굳게 결심하고 하루 한끼밀가루, 쌀밥, 떡볶이 다 포기해도만두는 못 끊겠는 ",2019-01-29T07:27:43.000Z,2019,01,29,07,0
": 폴라레티 아이스바 건졌다, 냉동실에 얼려놓고 하나씩 꺼내먹으면 진짜 맛있지! 현대카드 자동이체 등록하고 스마일 에코백도 사은품으로 받고, 아이 좋아〰️ ",2019-04-22T04:23:19.000Z,2019,04,22,04,1
,2019-01-11T11:43:35.000Z,2019,01,11,11,0
,2019-01-28T06:46:30.000Z,2019,01,28,06,0
,2019-02-08T14:53:54.000Z,2019,02,08,14,0
비비고매운만두 진챠 맛!있!어! 두부김치를 이!겼!어!,2019-03-28T14:02:56.000Z,2019,03,28,14,0
"누어있다가급땡겨서후다닥만든""떡만두국""만들었드래요~",2019-02-11T15:20:54.000Z,2019,02,11,15,0
최애안주 🍻 ,2019-03-19T11:25:14.000Z,2019,03,19,11,0
집밥 송선생★김치만두,2018-12-18T13:10:23.000Z,2018,12,18,13,0
크리스마스도 조촐하게연말도 조촐하게 급조촐파티탄산워셔액 이것도 술이라고얼굴 오른다,2018-12-31T12:49:30.000Z,2018,12,31,12,0
간만에 만두를 구워봤지요,2019-03-26T00:19:53.000Z,2019,03,26,00,1
어제자저녁 분식세트 ,2019-03-19T00:06:39.000Z,2019,03,19,00,1
.또가고싶은,2019-06-10T13:15:31.000Z,2019,06,10,13,0
,2019-03-11T13:02:18.000Z,2019,03,11,13,0
떡볶이? 잡볶이? 만들기❣️만들기만하면 큰솔어쩔... 자신있는것중 하나ㅋㅋ..,2019-04-29T05:24:57.000Z,2019,04,29,05,0
,2019-01-26T01:16:15.000Z,2019,01,26,01,1
,2019-04-27T03:38:32.000Z,2019,04,27,03,1
".축구본다고 만두먹고싶다고그래서 만두찌는데,손흥민 골 넣고 😩😩..난 고기만두 안좋아하는데,김치만두 좋아하는데😔😔...",2019-03-26T11:42:22.000Z,2019,03,26,11,0
,2019-06-16T03:22:35.000Z,2019,06,16,03,1
,2019-05-11T12:01:20.000Z,2019,05,11,12,0
ㅡ현지에서 먹힐까 - 미국편재방 릴레이 할때마다 먹고싶어 미치겠어본건데도 또 보게됨...계속 보게됨🙄복만두 뭔데ㅋㅋㅋ집에 있는 비비고라도 먹자싶어서 튀겨봄,2019-05-01T03:35:18.000Z,2019,05,01,03,1
♡ㅡ서민용 궁중떡볶이 어제 먹고 남은 불고기 투척마씨땅 😋ㅡ,2019-02-12T10:46:37.000Z,2019,02,12,10,0
한끼 먹고 죽자 ㅋㅋ다이어트 끝은 폭풍 먹빵 🤣그리고 요요 ㅋㅋ즐거운 생각 전환을 위한 기분 좋은 만찬 ~생각은 생각하기 따라서 즐겁고 행복하다~👌오늘도 달린다 ㅋㅋ 소맥 🍺,2019-06-10T12:41:09.000Z,2019,06,10,12,0
,2018-12-26T06:03:02.000Z,2018,12,26,06,0
요즘 우짠일이래..,2019-03-31T13:09:08.000Z,2019,03,31,13,0
등갈비축제_😃먹어도먹어도 계속 리필되는 등갈비🍖전날부터 장본다고 고생했긔덕분에 맛나게 먹었음!담번엔 여러가지로 그냥 시켜먹자🤣맹이 고생했더👍👏,2019-03-27T15:25:27.000Z,2019,03,27,15,0
,2019-04-05T05:07:21.000Z,2019,04,05,05,0
ㅡ1분전에 도착한 만두만두 샀다는 얘기는 들었지만12봉 이렇게나 많을줄이야강제 냉장고정리 하는날,2019-02-12T05:51:57.000Z,2019,02,12,05,0
오늘은 이런 간식?,2019-05-25T07:52:56.000Z,2019,05,25,07,0
오늘 꼭 먹어야하는성격좋아진다는 비빔면+만두🤫,2019-04-16T09:55:22.000Z,2019,04,16,09,0
,2019-04-02T07:40:19.000Z,2019,04,02,07,0
🍲떡볶이는♥️사랑입니다🙈  ,2019-05-16T22:15:23.000Z,2019,05,16,22,1
수업가기 전 아이들 간식 준비해 놓고출발했는데 잘 챙겨 먹었을까??,2019-06-12T06:40:18.000Z,2019,06,12,06,0
급한 일 끝내고 간식🥟저녁은 뭘 먹나.. ,2019-04-11T09:30:00.000Z,2019,04,11,09,0
"💖만육천원의 행복💖야근하고 식비로 편의점 털었어용‼️비비고 만두 완전 맛잇어여ㅠㅠㅠ진짜 왕추천‼️ 새우짱이댜💕스팸볶음밥 김치는 제가 이미 추천해드린건데 드셧으려나 모르겠네용🙋🏻‍♀️🙋🏻‍♀️ 진짜 왕맛 스팸에 김치는 쵝오의 조합이에요‼️..아 드디어 내일 금요일이에요 ‼️아 제발 내일은 야근 안하길 진짜 너무 힘들어요 ㅠㅠㅠㅠㅠ밥 늦게 먹으니까 위도 쓰린기분이구,, 내일은 술먹을래여 고생한 내자신에게 선물😭 잇님들 오늘두 고생하셨어요❤️꿀잠자구 우리 내일 만나요💙",2019-02-14T13:42:54.000Z,2019,02,14,13,0
