댓글,시간,년,월,일,시,d
행님 간식 치고 너무 많은거 아니에요? 🙈,2019-04-14T04:52:51.000Z,2019,04,14,04,1
사진 잘 봤어요~답방부탁요~^^,2019-05-27T13:19:15.000Z,2019,05,27,13,0
저동  어제 군만두 먹었는데 찌찌뽕이용 ㅎㅎ 😊 선팔하고갈께요👋🏻 오늘도 즐건 하루되시구 맞팔해서 찐~한 소통 나누어보아요♥️٩(ˊᗜˋ*)و,2019-05-27T13:19:15.000Z,2019,05,27,13,0
계속 소통해요 우리ㅎㅎ,2019-06-15T04:26:31.000Z,2019,06,15,04,1
사진 잘 보고 갑니다. 오늘도 좋은하루 되세요!,2019-05-11T12:16:58.000Z,2019,05,11,12,0
안녕하세요 ^^ 좋은 하루 되세요 ^^♥,2019-05-11T12:16:58.000Z,2019,05,11,12,0
사진 잘보고 갑니다 :-) 고급 디퓨저 무슈에요-!,2019-05-11T12:16:58.000Z,2019,05,11,12,0
잘 보고 갑니다.~,2019-05-11T12:16:58.000Z,2019,05,11,12,0
저도 맛집 열심히 다니고 있어요^^ 소통해요!,2019-05-11T12:16:58.000Z,2019,05,11,12,0
나도보는듕ㅋㅋ,2019-02-01T14:46:27.000Z,2019,02,01,14,0
즐거운 하루 되세요❤,2019-05-11T03:36:06.000Z,2019,05,11,03,1
오이소박이 맛있겠댜,2019-05-11T03:36:06.000Z,2019,05,11,03,1
인스타 잘보고 갑니다 ღ'ᴗ'ღ,2019-03-23T12:44:58.000Z,2019,03,23,12,0
구경잘하고가요~🙇,2019-03-23T12:44:58.000Z,2019,03,23,12,0
#라이프톡 #후기톡 #아지트샵 #리틀페이지 #마이셀즈 #리매료 #아소시에 #퍼플유 #재택부업하기 #육아맘부업 #진짜멘토 #신전떡볶이 #군만두그램 #비비고왕교자 #만두맛집 #백미당 #배스킨라빈스 #초콜릿무스 #사랑에빠진딸기,2019-01-13T08:24:51.000Z,2019,01,13,08,0
4천원의 기적~아직 모르면 안되요~제 피드오세용 ᕙ(•̀‸•́‶)ᕗ,2019-01-13T08:24:51.000Z,2019,01,13,08,0
저됴 마싯느거 해쥬세요...😭,2019-06-20T08:37:34.000Z,2019,06,20,08,0
만두 3개씩 .... 더달라!😡,2019-06-20T08:37:34.000Z,2019,06,20,08,0
오늘도 파이팅 피드에 두분 너무 달달하자나요ㅠㅠ,2019-06-02T07:14:55.000Z,2019,06,02,07,0
너~~~~어무 매워 ㅋㅋㅋㅋ 불닭 교자도있다던데 ㅋㅋ,2019-06-02T07:14:55.000Z,2019,06,02,07,0
네넴띤!! 마싯어오👍👍,2019-06-02T07:14:55.000Z,2019,06,02,07,0
@jh.eeeeeeeeee 우리 초대언제 해줭... 굠밈 언니......🦋,2019-06-02T07:14:55.000Z,2019,06,02,07,0
지효놀러와써용 >o<!! 오늘도 대박나는 하루되세요오 💛🧡,2019-06-02T07:14:55.000Z,2019,06,02,07,0
삼겹살이랑 먹으면 더 맛남 ㅋㅋㅋ,2019-06-02T07:14:55.000Z,2019,06,02,07,0
문어 라면요??너무 맛나겠는데요 😍 떡볶이 비주얼이 너무 좋은데요 💛배달인줄 알았네요 ㅎㅎ👍👍👍후다닥 !!솜씨좋으세요👏👏,2019-04-24T14:02:03.000Z,2019,04,24,14,0
아 세상에 떡볶이 너무 귀여운거아닌가욥😋💛,2019-04-24T14:02:03.000Z,2019,04,24,14,0
꺄☺️☺️ 너무 귀여워요☺️☺️,2019-04-24T14:02:03.000Z,2019,04,24,14,0
문어라면스~~라면이 요리가 되었네요😍떡볶이까지 함께면 진정 떡라면이네요😁플레이팅도 이쁘고 군침도네요💕,2019-04-24T14:02:03.000Z,2019,04,24,14,0
문어라면 당근 최고였겠지요👍👍 국물 자작 매콤달달한 떡볶이는 사랑이제요💖 크~ 쿨피스로 마무리까지 완벽한 맛집입니당.,2019-04-24T14:02:03.000Z,2019,04,24,14,0
와우 고급분식이네요!! 역시 집밥이 최고인거같아요😆👍,2019-04-24T14:02:03.000Z,2019,04,24,14,0
떡볶이 매콤하니 맛있겠어욥😋 이래 이쁜 홈분식 너무 좋아용🧡,2019-04-24T14:02:03.000Z,2019,04,24,14,0
문어라면 국물이 끝내줄것 같아요~  유부초밥 세팅 넘 이쁘게 하셨네요~~ 완전 고급 분식집이네용😍😍🤤🤤,2019-04-24T14:02:03.000Z,2019,04,24,14,0
분식이 이렇게 귀엽다니요. 먼가 고퀄의 음식 모형같아요👍,2019-04-24T14:02:03.000Z,2019,04,24,14,0
옴마 라면이 요렇게 고급지기있기에용? 이건정말 모형같아용👍🏻,2019-04-24T14:02:03.000Z,2019,04,24,14,0
흑ㅜㅡ문어라면😭이집 문어 맛집인건가요👍,2019-04-24T14:02:03.000Z,2019,04,24,14,0
오우~ 막 침 흘리며 보고 있네요. 😍😍👍,2019-04-24T14:02:03.000Z,2019,04,24,14,0
#저녁 #야식 #만두 #비비고 #비비고왕교자 #비비고매운왕교자 #매운왕교자 #교자 #냉동식품 #인스턴트 #일상 #dinner #latenightmeal #dumpling #dumplings #bibigo #frozenfood #instant #instafood #kfood #daily #like4likes #ディナー #夕食 #夜食 #マンドゥ #餃子 #冷凍食品 #インスタント #日常,2018-12-20T14:14:26.000Z,2018,12,20,14,0
"좋은 하루 되시고, 저희 사진도 보러 오세요 🌸😊",2019-03-23T08:47:24.000Z,2019,03,23,08,0
안녕하세요 구경 잘하고 가요💕돌한복 혼주한복 구경오세용🎎;;,2019-03-23T08:47:24.000Z,2019,03,23,08,0
자주놀러올께용~,2019-04-11T09:43:01.000Z,2019,04,11,09,0
하나부터 열까지 다 너무 맛있겠오용❤️,2019-04-11T09:43:01.000Z,2019,04,11,09,0
잘보고 갑니당! = ),2019-03-24T22:54:55.000Z,2019,03,24,22,1
아~~ 먹고 싶네요~😋,2019-03-24T22:54:55.000Z,2019,03,24,22,1
인스타 잘 보고 갑니다 😊,2019-03-24T22:54:55.000Z,2019,03,24,22,1
"누구나 목표를 포기하고 싶은 순간이 있어요, 멈추지 않는이상 얼마나 천천히 가는지는 문제가 되지 않아요 오늘도, 고생하셨어요^^",2019-03-24T22:54:55.000Z,2019,03,24,22,1
자주 방문하러 오겠습니다!👍,2019-01-11T17:37:07.000Z,2019,01,11,17,0
비비고왕교자 맛잇쥬ㅋㅋㅋㅋ,2019-01-11T17:37:07.000Z,2019,01,11,17,0
우아~~^^,2019-04-02T08:03:29.000Z,2019,04,02,08,0
맞팔해요🙌,2019-04-02T08:03:29.000Z,2019,04,02,08,0
오 ㅎㅎ사진 느낌이 너무 좋아요 ! 좋아요 누르고 갑니당~,2019-04-02T08:03:29.000Z,2019,04,02,08,0
또놀러올께요~!,2019-05-14T00:05:04.000Z,2019,05,14,00,1
선팔했어요맞팔부탁드려요!,2019-02-05T03:40:05.000Z,2019,02,05,03,1
저는 남편만 양가방문 보냇어요 😅남은연휴도 즐겁게 보내세요🤗,2019-02-05T03:40:05.000Z,2019,02,05,03,1
떡국 저도 좋아요~ 😋 남은 연휴도 잘 보내시고 새해 복 많이 받으세요~,2019-02-05T03:40:05.000Z,2019,02,05,03,1
새해복많이 받으셔요 ❤️❤️❤️❤️❤️😍,2019-02-05T03:40:05.000Z,2019,02,05,03,1
연휴 마무리 잘하세용~🙇🏻‍♀️🙇🏻‍♂️,2019-02-05T03:40:05.000Z,2019,02,05,03,1
나도어제짬뽕 ㅋㅋㅋㅋ우래기들은 작년도 올해도 떡만둣국 구경도 못함 ㅋㅋㅋㅋㅋ새복마니받으래이 💛,2019-02-05T03:40:05.000Z,2019,02,05,03,1
연휴가 끝나가니 얼큰한게 땡기네용😋 인친님도 복 많이 받으세요~~,2019-02-05T03:40:05.000Z,2019,02,05,03,1
너무맛잇어보여요💕💕 마지막 연휴 즐겁게 보내세요💕,2019-02-05T03:40:05.000Z,2019,02,05,03,1
복 마니마니 받앙 ❤️,2019-02-05T03:40:05.000Z,2019,02,05,03,1
주니어 잠옷 보러오세요,2019-02-05T03:40:05.000Z,2019,02,05,03,1
ㅎㅎ 새해복 마니마니 받아용😍,2019-02-05T03:40:05.000Z,2019,02,05,03,1
맛있게도 끓이셨구만요 다시금새해복마니마니받으셔와용😘,2019-02-05T03:40:05.000Z,2019,02,05,03,1
나도 가서 꼭 먹고말티야><🤭,2019-06-16T04:32:28.000Z,2019,06,16,04,1
@jiu._.u ❤️,2019-06-16T04:32:28.000Z,2019,06,16,04,1
밀양댁~ 잘 지내고있구망 ㅋㅋ,2019-06-16T04:32:28.000Z,2019,06,16,04,1
밀양 놀러가고 싶네 ☺️,2019-06-16T04:32:28.000Z,2019,06,16,04,1
덕분에 맛있는거 많이 먹구 예쁜 카페도 가봤어욤 고맙습니당🥰 다음에 또 놀러갈겡❣️헤헤,2019-06-16T04:32:28.000Z,2019,06,16,04,1
안녕하세요! 정직함을 최우선으로 생각하는 수원중고차 세일카 대표 엄만호입니다. 중고차에 대해 궁금한 게 있으신가요? 연락주시면 언제든 도와드리겠습니다.,2019-06-16T04:32:28.000Z,2019,06,16,04,1
좋은하루보내세요~^^😄,2019-06-16T04:32:28.000Z,2019,06,16,04,1
금손이야희워니 어케저렇게차렸대~~👍🌝💕,2019-06-16T04:32:28.000Z,2019,06,16,04,1
잘봤어요~,2019-06-21T17:48:17.000Z,2019,06,21,17,0
겁나맛있게생겨따ㅠㅠㅠ비빔면에맨두 ㅜ비비고❤️❤️,2019-03-15T10:32:37.000Z,2019,03,15,10,0
잘보고갑니당 소통하며지내용👏,2019-03-15T10:32:37.000Z,2019,03,15,10,0
우와 비빔면과 만두의 조합은 정말...최고지요..👍🤤🤤,2019-03-15T10:32:37.000Z,2019,03,15,10,0
아ㅠㅠㅠㅠㅠㅠㅠㅠ비빔면한봉지끓일까바여..,2019-03-15T10:32:37.000Z,2019,03,15,10,0
소통하고 지내요 :)!!!,2019-03-15T10:32:37.000Z,2019,03,15,10,0
#쇼호스트준비생 #미래 #쇼호스트,2019-05-30T12:42:45.000Z,2019,05,30,12,0
아미친 맛있겠다 놓쳤네,2019-05-30T12:42:45.000Z,2019,05,30,12,0
ㅁㅊ 다음거는 챙겨본다,2019-05-30T12:42:45.000Z,2019,05,30,12,0
오늘도 너무 잘했어👍👍,2019-05-30T12:42:45.000Z,2019,05,30,12,0
잘보고 갑니다~,2019-05-30T12:42:45.000Z,2019,05,30,12,0
ㅋㅋㅋㅋㅋ고생해따 고생해써~~~~~👏🏻🤣,2019-05-30T12:42:45.000Z,2019,05,30,12,0
만두는 역시 비비고🔥,2019-05-30T12:42:45.000Z,2019,05,30,12,0
동희야 고생했당^^ 담에 더더더 재밌게 하자🤣🤣🤣,2019-05-30T12:42:45.000Z,2019,05,30,12,0
"ㅋㅋㅋㅋㅋ재밌다 만두 비비고 진짜 맛있지,,👍👍고생했다",2019-05-30T12:42:45.000Z,2019,05,30,12,0
팔플💝동희배우님 🔥🔥🔥🔥🔥 앞으로도 잘부탁드려용!!!!,2019-05-30T12:42:45.000Z,2019,05,30,12,0
나도 비비고😍,2019-03-17T02:59:15.000Z,2019,03,17,02,1
비비고 김치 왕교자 이게 진리~,2019-03-17T02:59:15.000Z,2019,03,17,02,1
ㅋㅋㅋ전 비비교김치교자요😍,2019-05-17T03:33:44.000Z,2019,05,17,03,1
풀무원 얇은피 김치만두 추천함니다...,2019-05-17T03:33:44.000Z,2019,05,17,03,1
혼자 징짜 잘해먹어요 ㅋㅋ,2019-05-17T03:33:44.000Z,2019,05,17,03,1
군침질질 😂,2019-05-17T03:33:44.000Z,2019,05,17,03,1
어젠 만두데이? 저두 만두 먹었다요 모듬😖🤤,2019-05-17T03:33:44.000Z,2019,05,17,03,1
ㅋㅋㅋㅋ맞아ㅋㅋㅋ,2019-01-17T10:51:48.000Z,2019,01,17,10,0
누군가 말했드랬지~ 에어프라이어는 우리집 요리사👨‍🍳👩‍🍳,2019-01-17T10:51:48.000Z,2019,01,17,10,0
저 정도는 기본 아니야?ㅋㅋㅋㅋ,2019-01-17T10:51:48.000Z,2019,01,17,10,0
안녕하세요~미쓰리입니다! 이벤트에 참여해주셔서 감사합니다. 사용하시는 미쓰리몰 아이디를 댓글로 남겨주시면 적립금을 드립니다^^,2019-01-17T10:51:48.000Z,2019,01,17,10,0
해피뉴이어❤️,2019-01-01T03:39:00.000Z,2019,01,01,03,1
맛있겠어용.🤤 감기걸린 에미는 주방휴업하고 막 빵 먹이는데 ㅋ,2019-01-19T04:51:46.000Z,2019,01,19,04,1
만두 잘 구웠네👍,2019-04-29T11:30:30.000Z,2019,04,29,11,0
만두는 비비고,2019-04-29T11:30:30.000Z,2019,04,29,11,0
댓글 남기고 가요! 소통해요!,2019-02-26T13:50:59.000Z,2019,02,26,13,0
좋아요 좋아 🙂,2019-02-26T13:50:59.000Z,2019,02,26,13,0
비비고한섬도핵맛있죠..😆😆,2019-02-26T00:51:17.000Z,2019,02,26,00,1
🤗😋,2019-02-26T00:51:17.000Z,2019,02,26,00,1
@jmpark315  오 얌 이거 맛잇어 보인다!!,2019-02-26T00:51:17.000Z,2019,02,26,00,1
나 교자 사조 @y_hmin,2019-02-26T00:51:17.000Z,2019,02,26,00,1
@_whatdidieat 이것도 여기다 추가해야지 않겠니,2019-02-26T00:51:17.000Z,2019,02,26,00,1
"쥬니정보통신의 '레몬쿠폰'이 본격적으로 세일즈가 되면서 많은 고객분들의 문의와 설치가 이루어지고 있습니다🤗ㆍ무료로 매장 홍보하고, 카드 수수료 절세에 내가 만든 쿠폰이 레몬즈몰과 네이버몰에 나가는 저희 상품은 그것 또한 해결 해 드릴 수 있습니다! 엄청난 장점들이 있는 상품인데ㆍ현명하신 고객님들께선 고민하실 필요가 없겠지요??ㆍ어떤 매장이던 고객께 상품을 판매하는 업종이라면 최고의 효율을 얻을 수 있는 레몬쿠폰!ㆍ지금 상담 받아 보시기 바랍니다!ㆍ영업 대리점 및 영업사원 모집!고객에게는 혜택과 만족을우리 사업장엔 영업을 하지 않아도지속적인 수당 지급!ㆍ☎️ 080-510-0123네이버, 카카오톡에 '쥬니정보통신' 검색!ㆍ#쥬니컴퍼니 #쥬니정보통신 #컨피테크 #레몬쿠폰 #레몬즈몰 #카드수수료절세 #네이버몰 #무료매장홍보 #무료홈페이지#술집 #안마 #마사지 #네일아트 #미용 #피부 #bar #패션 #옷가게 #음식점 #요리 #신발 #세탁소 #수선 #카페 #방탈출 #헬스 #gym #노래방 #병원",2019-02-26T00:51:17.000Z,2019,02,26,00,1
👍👍👍,2019-02-26T00:51:17.000Z,2019,02,26,00,1
😱 그림 아닙니꽈?,2019-02-26T00:51:17.000Z,2019,02,26,00,1
비비고만두 낮에 딸친구와서.해줬지용😍,2019-02-26T00:51:17.000Z,2019,02,26,00,1
잘보고갑니다😊 제 인스타도 팔로우 부탁드려요💕,2019-02-26T00:51:17.000Z,2019,02,26,00,1
좋아요 누르고 가요~소통하며 지내요^^,2019-02-26T00:51:17.000Z,2019,02,26,00,1
여수돌산갓김치!!!,2019-02-26T00:51:17.000Z,2019,02,26,00,1
헐........🤤,2018-12-16T10:39:32.000Z,2018,12,16,10,0
✔️,2019-06-22T08:44:17.000Z,2019,06,22,08,0
맛있겠다,2019-06-22T08:44:17.000Z,2019,06,22,08,0
맛있어 보이긴 합니다,2019-01-18T08:18:28.000Z,2019,01,18,08,0
살다살다 혼자서 밥 이렇게 정성스럽게 차려 먹는 사람 처음봄 👍👍👍,2019-01-18T08:18:28.000Z,2019,01,18,08,0
승엽씨 요섹남이네요 #요리하는남자,2019-01-18T08:18:28.000Z,2019,01,18,08,0
@namu_man 애기 우리도 요리해먹자,2019-01-18T08:18:28.000Z,2019,01,18,08,0
근데 엽아ㅠ 왜 맨날 혼자 먹는거같지ㅠㅠ,2019-01-18T08:18:28.000Z,2019,01,18,08,0
오빠야 푸드스타일링에도 재능이있는지몰랐네,2019-01-18T08:18:28.000Z,2019,01,18,08,0
아 맛나겠어용 이밤에 😭😂흑,2019-06-17T12:34:10.000Z,2019,06,17,12,0
신랑이 에어프라이어 사온다고 한게 작녀뉴같어요.... 😤😤😤,2019-06-17T12:34:10.000Z,2019,06,17,12,0
"크핫,, 에프에 지대로 구우셨다!👍🏻",2019-06-17T12:34:10.000Z,2019,06,17,12,0
반가워요 😃 좋은하루 되세요^^ 소통하며 지내요^^ 💖,2019-06-21T03:58:40.000Z,2019,06,21,03,1
귀여워 ㅋㅋㅋㅋ 비비고 마싯겠다 🤤🤤,2019-06-12T10:34:12.000Z,2019,06,12,10,0
들렀다 갈게요^^ 오늘도 행복한 하루되세요 ♥,2019-03-01T05:05:39.000Z,2019,03,01,05,0
"안녕하세여! 우선 복사글 홍보글인점 죄송하구여 혹시 떡볶이 좋아해요? 캡사이신 NO 원재료 국내산 고춧가루와 닭육수 비법소스장으로  맛을낸 ""에르메스떡볶이"" 공동구매 가격으로 3인분 5천원대! 오늘 마감이니 서두르셔야 합니다 자세한건 제 인스타 놀러와주세요(구경만이라도감사해요)❤️",2019-03-01T05:05:39.000Z,2019,03,01,05,0
비비고,2019-03-01T05:05:39.000Z,2019,03,01,05,0
피드 잘보고 가요:) 💚💚,2019-03-01T05:05:39.000Z,2019,03,01,05,0
너무 맛있겠어요🤗🤗😋,2019-03-01T05:05:39.000Z,2019,03,01,05,0
&,2019-06-23T08:10:16.000Z,2019,06,23,08,0
아니...현두파파 요리도 잘하고 ㅋㅋㅋㅋㅋㅋ맛잇겟덩,2019-06-23T08:10:16.000Z,2019,06,23,08,0
😂😫,2019-06-07T13:18:55.000Z,2019,06,07,13,0
안녕하세요^^맛분싸에서 맛집 공유해요^^,2019-06-07T13:18:55.000Z,2019,06,07,13,0
갑자기 옛날에 포천인가? 캠핑장 생각나네 ㅋㅋㅋㅋㅋ,2019-06-07T13:18:55.000Z,2019,06,07,13,0
저랑 맞팔해영ㅎㅎㅎ햏ㅎ,2019-05-13T18:17:36.000Z,2019,05,13,18,1
잘 보고 갑니다.~,2019-05-13T18:17:36.000Z,2019,05,13,18,1
스프 맛나겠당~~`오늘도 힘내용~ㅎ,2019-05-13T18:17:36.000Z,2019,05,13,18,1
비비고 맛있지,2019-05-13T18:17:36.000Z,2019,05,13,18,1
나도 해 달라!!!,2019-06-03T14:15:30.000Z,2019,06,03,14,0
놀러오세요~🤗,2019-06-03T14:15:30.000Z,2019,06,03,14,0
한입만,2019-04-04T09:53:13.000Z,2019,04,04,09,0
내사이즈론 1인분인딩^^ ㅋㅋㅋㅋ,2019-04-04T09:53:13.000Z,2019,04,04,09,0
누가 다이어트해요?,2019-04-04T09:53:13.000Z,2019,04,04,09,0
좋아요 꾸욱-! 인스타로 347마넌ing❤ 제 피드도 구경오세용 ꈍ◡ꈍ,2019-04-24T05:06:12.000Z,2019,04,24,05,0
익숙한 장면이당^^~~,2019-05-10T08:08:49.000Z,2019,05,10,08,0
#오늘의기록 #일상 #기록 #삼시세끼 #먹방 #먹방일기장#먹스타그램 #맛스타그램 #foodstagram #foodie #food #메뉴추천 #행뚱 #선팔 #맞팔 #간식 #간식스타그램 #만두 #비비고왕교자 #만두는비비고 #왕교자가진리 #최애만두,2019-01-31T03:01:24.000Z,2019,01,31,03,1
만두는 사랑입니다🥟,2019-01-31T03:01:24.000Z,2019,01,31,03,1
역시 만두는 비비고,2019-01-31T03:01:24.000Z,2019,01,31,03,1
와 넘하네 내스탈이야 김치만두 ㅋㅋㅋ,2019-05-03T15:18:53.000Z,2019,05,03,15,0
만두는 역시 비비고지~근데 여긴 비비교김치는 안판다잉 😑,2019-05-03T15:18:53.000Z,2019,05,03,15,0
이따봐여 사야 햄버거어어엉,2019-05-03T15:18:53.000Z,2019,05,03,15,0
이거말고 스팸에 흰밥 오이고추 고추장 카프리 조합으로 먹어줘,2019-01-22T17:29:29.000Z,2019,01,22,17,0
이쁘게도 묵네ㅋㅋㅋ,2019-01-22T17:29:29.000Z,2019,01,22,17,0
왜 항상 음식앞에선 다이어트모드 해제 될까요?ㅠ,2019-03-29T02:44:03.000Z,2019,03,29,02,1
소통하면서지내요,2019-03-29T02:44:03.000Z,2019,03,29,02,1
와아아아ㅏ아아아아 비빔만두 대박👍👍👍👍이걸 집에서도 할수있구나 ㄷㄷㄷ,2019-06-02T14:31:21.000Z,2019,06,02,14,0
오👍👍👍 이건 너무 그리운 맛인디요😭 고등학교다닐 때 동네분식집에서 이거 팔아서 엄청 사먹었거든요😭ㅋㅋ 먹고 싶다요~,2019-06-02T14:31:21.000Z,2019,06,02,14,0
"안녕하세요😃 저는 페이스북 오늘뭐먹지, 신비한요리사전 페이지 관리자입니다💖 비빔만두 콘텐츠를 준비중인데 사진을 너무 잘 찍어주셔서 출처를 밝히고 구독자분들에게 소개해도 될까요?",2019-06-02T14:31:21.000Z,2019,06,02,14,0
비비고는 진리죠 ㅠㅠㅠ #만두덕후,2019-06-08T10:30:22.000Z,2019,06,08,10,0
네,2019-06-08T10:30:22.000Z,2019,06,08,10,0
맛나겠네요  김치 얹어서  호로록 하고 싶네요😋,2019-01-20T09:09:43.000Z,2019,01,20,09,0
역쉬 요리하는남자는섹쉬하져 ㅎㅎ 사진 좋와요 군침이 😋,2019-01-20T09:09:43.000Z,2019,01,20,09,0
울집도 비비고 만두 이미 두번 삿엇는데 ㅋㅋㅋ 두달째 만두만 먹는중 ㅜㅜㅜㅜ,2019-03-05T10:01:25.000Z,2019,03,05,10,0
:D,2019-03-05T10:01:25.000Z,2019,03,05,10,0
비비고는 쟁여놔야죠😍 홈쇼핑에서 샀나봐용🤣🤣,2019-03-05T10:01:25.000Z,2019,03,05,10,0
계속 소통해요 우리! 오늘도 즐거운 하루 보내세요,2019-03-05T10:01:25.000Z,2019,03,05,10,0
비비고맛나지ㅋㅋ,2019-03-05T10:01:25.000Z,2019,03,05,10,0
맛있겠다ㅜ 호성이 오빠 살찌는 소리 들려유ㅎ,2019-01-03T13:37:39.000Z,2019,01,03,13,0
놀러와주세요.,2019-01-03T13:37:39.000Z,2019,01,03,13,0
인님피드 자주 보구있어용! 오늘 하루도 화이팅 입니당!! (ง •̀ω•́)ง✧,2019-06-09T10:52:30.000Z,2019,06,09,10,0
잘 보고가요!,2018-12-27T08:38:06.000Z,2018,12,27,08,0
😍,2018-12-27T08:38:06.000Z,2018,12,27,08,0
#like4likes,2019-03-28T14:42:28.000Z,2019,03,28,14,0
고봉밥 한그릇에 군만두 30개 아입니까 ㅋ,2019-03-28T14:42:28.000Z,2019,03,28,14,0
여기도 만두귀신 진씨 잇다요 🤢🤢🤢,2019-03-28T14:42:28.000Z,2019,03,28,14,0
ㅋㅋㅋㅋㅋㅋㅋ 미쵸😆,2019-03-28T14:42:28.000Z,2019,03,28,14,0
에프에 돌린건 만두가아니라 하던가요?? 저마이 기름샤워~~~👍👍👍👍👍👍,2019-03-28T14:42:28.000Z,2019,03,28,14,0
우리집에도 만두귀신있는데~~🥟👻ㅋㅋ근데 넘 맛나겠다용😋,2019-03-28T14:42:28.000Z,2019,03,28,14,0
wow🤭,2019-03-28T14:42:28.000Z,2019,03,28,14,0
❤,2019-03-28T14:42:28.000Z,2019,03,28,14,0
앗 니땜에 오늘 만두 빚어야겠다!! 요거 일 많은데..,2019-03-28T14:42:28.000Z,2019,03,28,14,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오늘도 기대에 부흥해주시는  민선이 해시태그👍 아 죽겠다ㅎㅎ다드싯느아?ㅎㅈㅎ,2019-03-28T14:42:28.000Z,2019,03,28,14,0
SNS 쉽게 홍보/관리하세요~!,2019-04-22T05:04:45.000Z,2019,04,22,05,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2019-04-22T05:04:45.000Z,2019,04,22,05,0
안녕하세요~ 소통하며 친하게 지내고 싶어요 맞팔부탁드려도 괜찮을까요~? 👉🏻👈🏻 오늘도 즐거운하루되세요💓,2019-04-22T05:04:45.000Z,2019,04,22,05,0
사진 넘 잘찍으셨네요 ㅎㅎ 느낌 좋다며 선팔하고 갈게여 자주 소통하며 지내여 ♡,2019-04-22T05:04:45.000Z,2019,04,22,05,0
좋네요~맞팔하고 싶어요~ ^^,2019-04-22T05:04:45.000Z,2019,04,22,05,0
아침형 인간이시네요 ㅠㅠ,2019-06-03T01:45:16.000Z,2019,06,03,01,1
해물전!!!!!🙋🏻‍♀️,2019-06-03T01:45:16.000Z,2019,06,03,01,1
